CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,AvgBalance,AvgSalary,BalanceStandardized
587,Spain,Female,34,1,0.0,2,1,1,97932.68,0,61818.14776342349,99440.57228098506,-1.2258476714090278
681,France,Female,79,0,0.0,2,0,1,170968.99,0,62092.63651575588,99899.18081372158,-1.2258476714090278
544,Germany,Male,37,2,79731.91,1,1,1,57558.95,0,119730.1161339179,101113.43510163411,0.052024327208482414
696,Spain,Male,28,8,0.0,1,0,0,176713.47,0,61818.14776342349,99440.57228098506,-1.2258476714090278
766,Spain,Male,41,0,0.0,2,0,1,34283.23,0,61818.14776342349,99440.57228098506,-1.2258476714090278
727,France,Male,34,10,0.0,2,1,1,198637.34,0,62092.63651575588,99899.18081372158,-1.2258476714090278
671,Germany,Female,34,6,37266.67,2,0,0,156917.12,0,119730.1161339179,101113.43510163411,-0.6285706956697134
693,France,Female,30,6,127992.25,1,1,1,50457.2,0,62092.63651575588,99899.18081372158,0.8254980484546004
850,Germany,Male,38,3,54901.01,1,1,1,140075.55,0,119730.1161339179,101113.43510163411,-0.3459432093834735
732,Germany,Male,42,9,108748.08,2,1,1,65323.11,0,119730.1161339179,101113.43510163411,0.5170696415641205
726,Spain,Female,48,6,99906.19,1,1,0,64323.24,0,61818.14776342349,99440.57228098506,0.37535970829077764
557,France,Female,32,6,184686.41,2,1,0,14956.44,0,62092.63651575588,99899.18081372158,1.7341415206747055
682,France,Female,26,0,110654.02,1,0,1,111879.21,0,62092.63651575588,99899.18081372158,0.5476163493633575
738,Spain,Male,31,9,79019.8,1,1,1,18606.23,0,61818.14776342349,99440.57228098506,0.04061126274112529
531,Spain,Female,36,9,99240.51,1,1,0,123137.01,0,61818.14776342349,99440.57228098506,0.36469078248629466
498,France,Male,34,2,0.0,2,1,1,148528.24,0,62092.63651575588,99899.18081372158,-1.2258476714090278
651,France,Male,36,7,0.0,2,1,0,13898.31,0,62092.63651575588,99899.18081372158,-1.2258476714090278
549,Spain,Female,39,7,0.0,1,0,0,81259.25,1,61818.14776342349,99440.57228098506,-1.2258476714090278
791,Germany,Female,35,7,52436.2,1,1,0,161051.75,0,119730.1161339179,101113.43510163411,-0.3854469874932972
650,Spain,Male,41,9,0.0,2,0,1,191599.67,0,61818.14776342349,99440.57228098506,-1.2258476714090278
733,Germany,Male,34,3,100337.96,3,1,0,48559.19,1,119730.1161339179,101113.43510163411,0.3822797330693523
811,Germany,Female,34,1,149297.19,2,1,1,186339.74,0,119730.1161339179,101113.43510163411,1.166954640404124
707,France,Male,30,8,0.0,2,1,0,33159.37,0,62092.63651575588,99899.18081372158,-1.2258476714090278
712,Germany,Male,28,4,145605.44,1,0,1,93883.53,0,119730.1161339179,101113.43510163411,1.1077865613891325
706,Spain,Female,37,7,0.0,2,1,1,110899.3,0,61818.14776342349,99440.57228098506,-1.2258476714090278
756,France,Male,62,3,0.0,1,1,1,11199.04,1,62092.63651575588,99899.18081372158,-1.2258476714090278
777,France,Female,53,10,0.0,2,1,0,189992.97,0,62092.63651575588,99899.18081372158,-1.2258476714090278
646,France,Male,35,6,84026.86,1,0,1,164255.69,0,62092.63651575588,99899.18081372158,0.12085995826839646
714,France,Male,46,1,0.0,1,1,0,152167.79,1,62092.63651575588,99899.18081372158,-1.2258476714090278
782,France,Male,39,8,0.0,2,1,1,33949.67,0,62092.63651575588,99899.18081372158,-1.2258476714090278
775,Spain,Male,29,10,0.0,2,1,1,68143.93,0,61818.14776342349,99440.57228098506,-1.2258476714090278
479,Germany,Male,35,4,138718.92,1,1,1,47251.79,1,119730.1161339179,101113.43510163411,0.9974155559043845
807,France,Male,42,7,118274.71,1,1,1,25885.72,0,62092.63651575588,99899.18081372158,0.6697539773362039
799,France,Female,22,8,174185.98,2,0,1,192633.85,0,62092.63651575588,99899.18081372158,1.5658499863261208
675,France,Male,40,7,113208.86,2,1,0,34577.36,0,62092.63651575588,99899.18081372158,0.5885630480809468
602,Spain,Male,29,5,103907.28,1,1,0,161229.84,0,61818.14776342349,99440.57228098506,0.43948561315055745
475,France,Female,32,8,119023.28,1,1,0,100816.29,0,62092.63651575588,99899.18081372158,0.6817513901914221
744,Spain,Female,26,5,166297.89,1,1,1,181694.44,0,61818.14776342349,99440.57228098506,1.4394267094527236
588,Spain,Male,34,10,0.0,2,1,0,79078.91,0,61818.14776342349,99440.57228098506,-1.2258476714090278
703,Germany,Male,42,9,63227.0,1,0,1,137316.32,0,119730.1161339179,101113.43510163411,-0.21250166155438727
747,Spain,Female,41,5,94521.17,2,1,0,194926.86,0,61818.14776342349,99440.57228098506,0.28905340671095503
583,France,Male,27,7,0.0,2,1,0,51285.49,0,62092.63651575588,99899.18081372158,-1.2258476714090278
750,Spain,Female,34,9,112822.26,1,0,0,150401.53,1,61818.14776342349,99440.57228098506,0.5823669678081234
681,France,Male,38,3,0.0,2,1,1,112491.96,0,62092.63651575588,99899.18081372158,-1.2258476714090278
773,France,Male,25,2,135903.33,1,1,0,73656.38,0,62092.63651575588,99899.18081372158,0.9522897885599484
714,France,Female,31,4,125169.26,1,1,1,106636.89,0,62092.63651575588,99899.18081372158,0.7802536805048391
687,Spain,Female,44,7,0.0,3,1,0,155853.52,1,61818.14776342349,99440.57228098506,-1.2258476714090278
511,France,Male,58,0,149117.31,1,1,1,162599.51,0,62092.63651575588,99899.18081372158,1.1640716840681813
627,France,Male,33,5,0.0,2,1,1,103737.82,0,62092.63651575588,99899.18081372158,-1.2258476714090278
694,France,Female,31,10,0.0,2,1,0,160990.27,0,62092.63651575588,99899.18081372158,-1.2258476714090278
616,Spain,Female,36,6,132311.71,1,0,0,15462.84,0,61818.14776342349,99440.57228098506,0.8947265039518836
687,France,Male,35,8,0.0,2,1,0,10334.05,0,62092.63651575588,99899.18081372158,-1.2258476714090278
712,France,Female,33,6,0.0,2,1,1,190686.16,0,62092.63651575588,99899.18081372158,-1.2258476714090278
553,France,Male,33,4,118082.89,1,0,0,94440.45,0,62092.63651575588,99899.18081372158,0.6666796573208572
667,France,Male,31,1,119266.69,1,1,1,28257.63,0,62092.63651575588,99899.18081372158,0.6856525487511944
731,France,Male,43,2,0.0,1,1,1,170034.95,1,62092.63651575588,99899.18081372158,-1.2258476714090278
629,Germany,Male,35,7,156847.29,2,1,0,31824.29,0,119730.1161339179,101113.43510163411,1.287960914764817
614,France,Male,50,4,137104.47,1,1,0,127166.49,1,62092.63651575588,99899.18081372158,0.9715405900573596
438,Germany,Male,31,8,78398.69,1,1,0,44937.01,0,119730.1161339179,101113.43510163411,0.030656665177097003
652,France,Female,80,4,0.0,2,1,1,188603.07,0,62092.63651575588,99899.18081372158,-1.2258476714090278
729,Germany,Male,30,6,63669.42,1,1,0,145111.37,0,119730.1161339179,101113.43510163411,-0.2054109480667967
642,France,Male,38,3,0.0,2,0,0,171463.83,0,62092.63651575588,99899.18081372158,-1.2258476714090278
806,Germany,Female,59,0,135296.33,1,1,0,182822.5,0,119730.1161339179,101113.43510163411,0.9425613335014803
744,Spain,Male,36,2,153804.44,1,1,1,87213.33,0,61818.14776342349,99440.57228098506,1.2391928266681778
474,Spain,Male,37,3,0.0,2,0,0,57175.32,0,61818.14776342349,99440.57228098506,-1.2258476714090278
559,France,Male,49,2,147069.78,1,1,0,120540.83,1,62092.63651575588,99899.18081372158,1.1312556979300177
706,Spain,Male,42,9,0.0,2,1,1,28714.34,0,61818.14776342349,99440.57228098506,-1.2258476714090278
628,Spain,Female,22,3,0.0,1,1,0,85426.28,0,61818.14776342349,99440.57228098506,-1.2258476714090278
429,France,Male,24,4,95741.75,1,1,0,46170.75,0,62092.63651575588,99899.18081372158,0.30861577520397826
525,Spain,Female,57,2,145965.33,1,1,1,64448.36,0,61818.14776342349,99440.57228098506,1.1135545575851655
680,France,Female,30,8,141441.75,1,1,1,16278.97,0,62092.63651575588,99899.18081372158,1.041054648633954
749,France,Male,40,1,139290.41,1,1,0,182855.42,1,62092.63651575588,99899.18081372158,1.0065748883283776
763,France,Female,31,4,0.0,2,0,0,50404.72,0,62092.63651575588,99899.18081372158,-1.2258476714090278
734,France,Male,30,3,0.0,2,1,0,107640.25,0,62092.63651575588,99899.18081372158,-1.2258476714090278
716,France,Male,35,4,144428.87,1,1,0,134132.65,0,62092.63651575588,99899.18081372158,1.0889295459556203
594,France,Male,35,2,0.0,2,1,0,103480.69,0,62092.63651575588,99899.18081372158,-1.2258476714090278
644,France,Female,46,9,95441.27,1,1,0,108761.05,1,62092.63651575588,99899.18081372158,0.30379994954340417
671,Germany,Male,35,1,144848.74,1,1,1,179012.3,0,119730.1161339179,101113.43510163411,1.095658848139144
664,Germany,Male,26,7,116244.14,2,1,1,95145.14,0,119730.1161339179,101113.43510163411,0.6372098109637595
656,France,Male,50,7,0.0,2,0,1,72143.44,0,62092.63651575588,99899.18081372158,-1.2258476714090278
667,Spain,Female,40,1,146502.07,1,1,0,19162.89,0,61818.14776342349,99440.57228098506,1.1221569479773934
663,Germany,Male,44,2,117028.6,2,0,1,144680.18,0,119730.1161339179,101113.43510163411,0.6497824367548073
584,Germany,Female,30,8,112013.81,1,1,0,177772.03,1,119730.1161339179,101113.43510163411,0.5694098516762971
626,Spain,Female,37,6,108269.37,1,1,0,5597.94,0,61818.14776342349,99440.57228098506,0.5093973042971693
485,France,Male,29,7,182123.79,1,1,0,116828.51,1,62092.63651575588,99899.18081372158,1.693070131050436
659,Germany,Female,32,3,150923.74,2,0,1,174652.51,0,119730.1161339179,101113.43510163411,1.1930235342679647
649,France,Male,33,2,0.0,2,1,0,2010.98,0,62092.63651575588,99899.18081372158,-1.2258476714090278
805,Spain,Female,39,5,165272.13,1,1,0,14109.85,1,61818.14776342349,99440.57228098506,1.42298674230153
716,Germany,Female,39,10,115301.31,1,1,0,43527.4,1,119730.1161339179,101113.43510163411,0.6220989719476547
642,Germany,Female,40,6,129502.49,2,0,1,86099.23,1,119730.1161339179,101113.43510163411,0.8497028292906812
659,France,Male,31,4,118342.26,1,0,0,161574.19,0,62092.63651575588,99899.18081372158,0.6708366085375209
545,Spain,Female,47,5,0.0,2,1,1,38970.14,0,61818.14776342349,99440.57228098506,-1.2258476714090278
543,France,Male,22,8,0.0,2,0,0,127587.22,0,62092.63651575588,99899.18081372158,-1.2258476714090278
718,France,Female,25,7,0.0,2,1,0,30380.12,0,62092.63651575588,99899.18081372158,-1.2258476714090278
840,France,Female,43,7,0.0,2,1,0,90908.95,0,62092.63651575588,99899.18081372158,-1.2258476714090278
630,Germany,Female,34,9,106937.05,2,1,0,138275.01,0,119730.1161339179,101113.43510163411,0.488044066663729
643,Germany,Male,59,3,170331.37,1,1,1,32171.79,0,119730.1161339179,101113.43510163411,1.5040717323674353
654,Germany,Female,32,1,114510.85,1,1,1,126143.23,0,119730.1161339179,101113.43510163411,0.6094301835036404
582,France,Male,39,5,0.0,2,1,1,129892.93,0,62092.63651575588,99899.18081372158,-1.2258476714090278
659,Spain,Male,32,3,107594.11,2,1,1,102416.84,0,61818.14776342349,99440.57228098506,0.4985748387901163
762,Spain,Male,39,2,81273.13,1,1,1,18719.67,0,61818.14776342349,99440.57228098506,0.07672562787604802
568,Spain,Female,32,7,169399.6,1,1,0,61936.22,0,61818.14776342349,99440.57228098506,1.4891381531749661
670,Spain,Male,25,6,0.0,2,1,1,78358.94,0,61818.14776342349,99440.57228098506,-1.2258476714090278
613,France,Female,45,1,187841.99,2,1,1,147224.27,0,62092.63651575588,99899.18081372158,1.784716344749501
539,France,Male,30,0,0.0,2,1,0,160979.66,0,62092.63651575588,99899.18081372158,-1.2258476714090278
850,Spain,Female,57,8,126776.3,2,1,1,132298.49,0,61818.14776342349,99440.57228098506,0.8060098854754499
522,Spain,Male,34,9,126436.29,1,1,0,174248.52,1,61818.14776342349,99440.57228098506,0.8005605082029131
737,France,Male,41,1,101960.74,1,1,1,123547.28,0,62092.63651575588,99899.18081372158,0.4082882047329124
520,France,Male,58,3,0.0,2,0,1,32790.02,0,62092.63651575588,99899.18081372158,-1.2258476714090278
706,Spain,Male,28,3,0.0,2,0,1,181543.67,0,61818.14776342349,99440.57228098506,-1.2258476714090278
643,Germany,Female,45,2,150842.93,1,0,1,2319.96,1,119730.1161339179,101113.43510163411,1.191728383603591
648,France,Female,50,9,102535.57,1,1,1,189543.19,0,62092.63651575588,99899.18081372158,0.4175010677003906
443,Germany,Female,29,9,99027.61,2,1,0,10940.4,0,119730.1161339179,101113.43510163411,0.3612786110168584
640,France,Male,68,9,0.0,2,1,1,199493.38,0,62092.63651575588,99899.18081372158,-1.2258476714090278
628,Spain,Female,33,3,0.0,1,1,1,188193.25,0,61818.14776342349,99440.57228098506,-1.2258476714090278
540,Germany,Female,42,9,87271.41,2,1,0,172572.64,0,119730.1161339179,101113.43510163411,0.17286071421560062
460,Germany,Female,35,8,102742.91,2,1,1,189339.6,0,119730.1161339179,101113.43510163411,0.42082412844474437
636,Germany,Male,34,2,40105.51,2,0,1,53512.16,0,119730.1161339179,101113.43510163411,-0.5830722980450317
593,France,Female,29,2,152265.43,1,1,0,34004.44,0,62092.63651575588,99899.18081372158,1.2145269459111216
801,Spain,Male,42,4,141947.67,1,1,1,10598.29,0,61818.14776342349,99440.57228098506,1.0491630835321095
640,Germany,Female,75,1,106307.91,2,0,1,113428.77,0,119730.1161339179,101113.43510163411,0.4779607714158136
611,Germany,Male,31,0,107884.81,2,1,1,183487.98,0,119730.1161339179,101113.43510163411,0.5032339193263546
802,Germany,Male,31,1,125013.72,1,1,1,187658.09,0,119730.1161339179,101113.43510163411,0.7777608239977649
717,Germany,Male,35,7,58469.37,2,1,1,172459.39,0,119730.1161339179,101113.43510163411,-0.2887527153267429
769,France,Female,39,8,0.0,1,0,1,21016.0,0,62092.63651575588,99899.18081372158,-1.2258476714090278
745,Germany,Male,45,10,117231.63,3,1,1,122381.02,1,119730.1161339179,101113.43510163411,0.6530364206601134
572,Spain,Male,35,4,152390.26,1,1,0,128123.66,0,61818.14776342349,99440.57228098506,1.2165276099060947
629,Spain,Female,30,2,34013.63,1,1,0,19570.63,0,61818.14776342349,99440.57228098506,-0.6807075217708655
687,Spain,Female,39,2,0.0,3,0,0,188150.6,1,61818.14776342349,99440.57228098506,-1.2258476714090278
483,France,Female,50,9,0.0,2,1,1,111020.24,0,62092.63651575588,99899.18081372158,-1.2258476714090278
690,France,Male,36,7,101583.11,2,1,0,123775.15,0,62092.63651575588,99899.18081372158,0.4022358876262742
492,Germany,Female,30,10,77168.87,2,0,1,146700.22,0,119730.1161339179,101113.43510163411,0.010946206198504926
709,Germany,Male,28,8,124695.72,2,1,0,145251.35,0,119730.1161339179,101113.43510163411,0.7726642033905279
705,Germany,Male,44,3,105934.96,1,1,0,82463.69,0,119730.1161339179,101113.43510163411,0.4719834611784896
560,France,Female,66,9,0.0,1,1,1,15928.49,0,62092.63651575588,99899.18081372158,-1.2258476714090278
611,Spain,Male,46,6,0.0,2,1,0,45886.33,0,61818.14776342349,99440.57228098506,-1.2258476714090278
730,Spain,Male,62,2,0.0,2,1,1,186489.95,0,61818.14776342349,99440.57228098506,-1.2258476714090278
709,Spain,Female,45,2,0.0,2,0,1,162922.65,0,61818.14776342349,99440.57228098506,-1.2258476714090278
544,France,Female,21,10,161525.96,2,1,0,9262.77,0,62092.63651575588,99899.18081372158,1.36294646802413
712,Germany,Female,29,7,147199.07,1,1,1,84932.4,0,119730.1161339179,101113.43510163411,1.1333278428303626
752,Germany,Male,38,3,183102.29,1,1,1,71557.12,0,119730.1161339179,101113.43510163411,1.7087526570384277
648,Spain,Male,46,9,127209.0,2,1,0,77405.95,1,61818.14776342349,99440.57228098506,0.8129448154652344
556,Spain,Male,38,8,0.0,2,0,0,417.41,1,61818.14776342349,99440.57228098506,-1.2258476714090278
594,Spain,Female,24,0,97378.54,1,1,1,71405.17,0,61818.14776342349,99440.57228098506,0.33484878666221557
645,Germany,Female,37,2,136925.09,2,0,1,153400.24,0,119730.1161339179,101113.43510163411,0.9686656472758307
557,France,Male,33,3,54503.55,1,1,1,371.05,0,62092.63651575588,99899.18081372158,-0.35231334405816667
547,Germany,Male,32,8,155726.85,1,1,0,67789.99,0,119730.1161339179,101113.43510163411,1.2700035009498085
701,France,Female,39,9,0.0,2,0,1,145894.9,0,62092.63651575588,99899.18081372158,-1.2258476714090278
616,France,Female,66,1,135842.41,1,1,0,183840.51,1,62092.63651575588,99899.18081372158,0.9513134170901598
605,France,Male,52,1,63349.75,1,1,0,108887.44,0,62092.63651575588,99899.18081372158,-0.21053433394577611
593,Germany,Female,38,4,129499.42,1,1,1,154071.27,0,119730.1161339179,101113.43510163411,0.8496536260665798
751,Spain,Male,52,8,0.0,2,0,1,179291.85,0,61818.14776342349,99440.57228098506,-1.2258476714090278
443,Spain,Male,36,6,70438.01,2,0,1,56937.43,0,61818.14776342349,99440.57228098506,-0.09693001952610968
685,France,Male,23,8,0.0,2,1,1,112239.03,0,62092.63651575588,99899.18081372158,-1.2258476714090278
718,France,Male,36,9,0.0,1,1,0,45909.87,0,62092.63651575588,99899.18081372158,-1.2258476714090278
538,Spain,Female,49,9,141434.04,1,0,0,173779.25,1,61818.14776342349,99440.57228098506,1.0409310796248918
611,Spain,Female,37,4,0.0,2,1,0,125696.26,0,61818.14776342349,99440.57228098506,-1.2258476714090278
668,Germany,Male,37,10,152958.29,2,1,1,159585.61,0,119730.1161339179,101113.43510163411,1.225631488533544
537,Germany,Female,41,3,138306.34,1,1,0,106761.47,0,119730.1161339179,101113.43510163411,0.9908030913442148
709,Spain,Male,23,10,0.0,2,0,0,129590.18,0,61818.14776342349,99440.57228098506,-1.2258476714090278
850,France,Male,38,1,0.0,2,1,1,80006.65,0,62092.63651575588,99899.18081372158,-1.2258476714090278
745,Spain,Female,31,3,124328.84,1,1,1,140451.52,0,61818.14776342349,99440.57228098506,0.7667841777037884
693,Germany,Female,41,9,181461.48,3,1,1,187929.43,1,119730.1161339179,101113.43510163411,1.6824552166027027
795,Spain,Male,35,8,0.0,2,1,0,167155.36,0,61818.14776342349,99440.57228098506,-1.2258476714090278
626,Spain,Male,26,8,0.0,2,0,0,191420.71,0,61818.14776342349,99440.57228098506,-1.2258476714090278
487,Germany,Female,61,5,110368.03,1,0,0,11384.45,1,119730.1161339179,101113.43510163411,0.5430327565096978
556,France,Female,39,9,89588.35,1,1,1,94898.1,0,62092.63651575588,99899.18081372158,0.20999456374305905
643,France,Female,46,6,0.0,2,0,0,106781.59,0,62092.63651575588,99899.18081372158,-1.2258476714090278
605,France,Female,28,6,0.0,2,0,0,159508.52,0,62092.63651575588,99899.18081372158,-1.2258476714090278
756,Germany,Female,60,3,115924.89,1,1,0,93524.19,1,119730.1161339179,101113.43510163411,0.6320931564704877
586,France,Female,38,2,0.0,2,1,0,87168.46,0,62092.63651575588,99899.18081372158,-1.2258476714090278
535,Germany,Male,40,7,111756.5,1,1,0,8128.32,1,119730.1161339179,101113.43510163411,0.5652859163038186
678,France,Female,35,4,0.0,1,1,0,125518.32,0,62092.63651575588,99899.18081372158,-1.2258476714090278
596,France,Male,39,9,0.0,1,1,0,48963.59,0,62092.63651575588,99899.18081372158,-1.2258476714090278
648,France,Male,26,9,162923.85,1,1,0,98368.24,0,62092.63651575588,99899.18081372158,1.3853506031834089
492,Germany,Male,39,10,124576.65,2,1,0,148584.61,0,119730.1161339179,101113.43510163411,0.7707558555424029
702,France,Male,45,0,80793.58,1,1,1,27474.81,0,62092.63651575588,99899.18081372158,0.06903982783768156
486,Germany,Female,40,9,71340.09,1,1,0,76192.21,0,119730.1161339179,101113.43510163411,-0.08247228519473739
568,Germany,Male,40,1,99282.63,1,0,0,134600.94,1,119730.1161339179,101113.43510163411,0.3653658443101213
619,Germany,Male,57,3,137946.39,1,1,1,72467.99,1,119730.1161339179,101113.43510163411,0.9850341335216523
724,Germany,Male,41,2,127892.57,2,0,1,199645.45,0,119730.1161339179,101113.43510163411,0.8239004662466465
548,Germany,Female,33,0,101084.36,1,1,0,42749.85,0,119730.1161339179,101113.43510163411,0.3942423670984142
545,Germany,Female,37,8,114754.08,1,1,0,136050.44,1,119730.1161339179,101113.43510163411,0.6133284571838237
683,France,Male,33,8,0.0,1,0,0,73564.44,0,62092.63651575588,99899.18081372158,-1.2258476714090278
762,France,Female,51,3,99286.98,1,0,1,85578.63,0,62092.63651575588,99899.18081372158,0.365435562233522
627,Germany,Female,30,4,79871.02,2,1,0,129826.89,0,119730.1161339179,101113.43510163411,0.0542538583175162
